LibID,Library,Year,Upper Tier Code,Legal Name,New Legal Name,Mailing Address,Postal Code,City,Street Address,Library Web Site Address,Library Service Type,Population (Resident),Households (Resident),Population (Contracting),Households (Contracting),Date year starts,Date year ends,Ontario Library Service (OLS) Region,# of Active Library Cardholders,Net Balance brought forward amount,Net Balance brought forward type,Provincial Operating Funding,Local Operating Grant,Contract Revenue,Project Grants,Donations,Self-generated Revenue,Debt Services and Reserve Fund Revenues,Other operating revenue,Total Operating Revenues,Provincial capital revenues,Federal capital revenues,Local capital revenues,Other capital revenues,Total Capital Revenues,General materials expenditure,Electronic materials expenditure,Staffing expenditure,Staff Training expenditure,Facilities/Utilities,Telephone and Fax,Dedicated Internet Connectivity Costs,Computer Services,Debt Charges and Transfers to Reserve Funds,Funds returned to government sources,Contract payment made to library boards for library services,Other expenditures,Total Operating Expenditures,Total Capital Expenditures,Titles Held (Reference - English Language),Titles Held (Reference - French Language),Titles Held (Reference - Other Language),Volumes Held (Reference - English Language),Volumes Held (Reference - French Language),Volumes Held (Reference - Other Language),# of Databases (Reference - English Language),# of Databases (Reference - French Language),# of Databases (Reference - Other Language),# of CD ROM Titles (Reference - English Language),# of CD ROM Titles (Reference - French Language),# of CD ROM Titles (Reference - Other Language),# of copies of CD ROM (Reference - English Language),# of copies of CD ROM (Reference - French Language),# of copies of CD ROM (Reference - Other Language),Titles Held (Circulating - English Language),Titles Held (Circulating - French Language),Titles Held (Circulating - Other Language),Volumes Held (Circulating - English Language),Volumes Held (Circulating - French Language),Volumes Held (Circulating - Other Language),# of CD ROM Titles (Circulating - English Language),# of CD ROM Titles (Circulating - French Language),# of CD ROM Titles (Circulating - Other Language),# of copies of CD ROMs (Circulating - English Language),# of copies of CD ROMs (Circulating - French Language),# of copies of CD ROMs (Circulating - Other Language),Titles Held (Periodicals - English Language),Titles Held (Periodicals - French Language),Titles Held (Periodicals - Other Language),# of Database Subscriptions (Periodicals - English Language),# of Database Subscriptions (Periodicals - French Language),# of Database Subscriptions (Periodicals - Other Language),# of CD ROM Titles (Periodicals - English Language),# of CD ROMs Titles (Periodicals - French Language),# of CD ROM Titles (Periodicals - Other Language),# of copies of CD ROMs (Periodicals - English Language),# of copies of CD ROMs (Periodicals - French Language),# of copies of CD ROMs (Periodicals - Other Language),# of individual electronic periodical titles (English Language),# of individual electronic periodical titles (French Language),# of individual electronic periodical titles (Other Language),# of hours per week in an FTE,Librarians (Full Time - # of people),Library Technicians (Full Time - # of people),EXCEL Graduates  (Full Time - # of people),Other staff (Full Time - # of people),Volunteers (Full Time - # of people),Librarians (Part Time - # of people),Librarians (Part Time - Hours worked),Library Technicians (Part Time - # of people),Library Technicians (Part Time - Hours worked),EXCEL Graduates (Part Time - # of people),EXCEL Graduates (Part Time - Hours worked),Other staff (Part Time - # of people),Other staff (Part Time - Hours worked),Volunteers (Part Time - # of people),Volunteers (Part Time - Hours worked),# of Public access workstations,Workstations with internet access,Workstations with OPAC access,Workstations with CD ROM access,Automated catalogue available,Name of Automated Catalogue System,Does your library provide wireless Internet connection,# of Main Libraries,Main Library - total hours open per week,# of Branches open >= 12 hours per week,Branches open >= 12 hours per week - total hours open per week,# of Branches open < 12 hours per week,Branches open < 12 hours per week - total hours open per week,# of Bookmobile stops,Bookmobile hours per week,# of Deposit Stations,Deposit Station hours per week,# of Bookmobiles,Total Annual Direct Circulation,# of programs held annually,Annual program attendance,# of items borrowed,# of items lent,# of requests made to other libraries,# of requests received from other libraries,Typical Week - Direct circulation,Typical Week - Materials use in library,Typical Week -  # of people using library workstations,Typical Week -  # of times electronic databases accessed,No of people using public library wireless connection,Typical Week -  # of standard reference transactions,Typical Week -  # of electronic reference transactions,Typical Week -  # of library visits made in person,Typical Week -  # of electronic library visits
299,Rossport LSB,2004,89,Rossport LSB,,P.O. Box 62,P0T2R0,Rossport,,,Contracting LSB,79,0,0,0,04/01/2004,03/31/2005,,0,0,Nil,289,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Russell,2004,67,Russell,,"2 - 717 rue Notre-Dame,",K0A1W1,Embrun,,www.russellbiblio.com,Public or Union Library,12042,4479,0,0,01/01/2004,12/31/2004,SOLS,5200,5564,Surplus,15726,313059,0,15931,6077,13906,15000,0,379699,0,0,0,0,0,36230,561,266519,814,37905,2285,0,12983,0,0,0,13358,370655,0,60,119,0,164,380,0,0,1,0,4,2,0,40,4,0,18180,15178,0,19312,17253,0,113,118,1,152,134,1,39,42,0,1,0,0,0,0,0,0,0,0,0,0,0,35,1,2,0,0,0,0,0,0,0,0,0,6,70,8,40,11,11,2,2,Yes,COBA-Bibliothèque,0,1,41,1,41,0,0,0,0,0,0,0,84751,112,2522,2057,667,2175,985,2335,2296,61,7,0,95,20,737,63
303,Sables-Spanish Rivers Twp,2004,88,Sables-Spanish Rivers Twp,Township of Sables-Spanish Rivers,P.O. Box 40,P0P1P0,Massey,185 Grove Street,Http://www.masseylibrary.com,Public or Union Library,2943,1760,0,0,01/01/2004,12/31/2004,OLS-N,2070,4927,Surplus,12853,58462,0,2148,1640,8696,0,16022,99821,0,0,0,0,0,7704,0,60085,489,13769,2320,0,5632,0,0,0,10991,100990,0,125,0,0,1683,0,0,0,0,0,0,0,0,0,0,0,17271,780,17,17271,780,17,15,0,0,15,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,19,0,0,2,30,2,33,17,10,6,6,0,6,Yes,We are in the process of entering our collection in Stacks.,0,1,33,1,12,0,0,0,0,0,0,0,14130,4,37,535,98,475,471,369,46,25,0,0,33,8,351,3
432,Sagamok Anishnawbek FN,2004,88,Sagamok Anishnawbek FN,,Box 610,P0P1P0,Massey,,,First Nations Library,1300,0,0,0,04/01/2004,03/31/2005,OLS-N,80,0,Nil,3073,0,0,13000,0,0,0,0,16073,0,0,0,0,0,714,0,32818,513,0,466,550,500,0,0,0,0,35561,0,9,0,0,44,0,0,1,0,0,6,0,0,15,0,0,2136,0,0,2173,0,0,16,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,No,,0,1,35,0,0,0,0,0,0,0,0,0,1872,4,55,2,0,1,1,36,92,22,6,0,4,1,73,0
415,Saugeen FN,2004,41,Saugeen FN,,"GMB # 3, Site #3",N0H2L0,Southampton,812 French Bay Road,n/a,First Nations Library,743,0,0,0,04/01/2004,03/31/2005,SOLS,220,-3730,Deficit,2051,13797,0,13000,0,0,0,0,28848,0,0,1810,0,1810,1989,0,14527,705,5821,2788,0,4753,0,0,0,2265,32848,1810,120,0,11,253,0,11,0,0,0,39,0,2,77,0,2,5017,0,10,5037,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,6,6,0,6,No,,0,1,22,0,0,0,0,0,0,0,0,0,246,50,160,0,0,0,0,20,15,29,0,0,15,0,58,0
191,Sault Ste. Marie,2004,80,Sault Ste. Marie,,50 East Street,P6A3C3,Sault Ste. Marie,,www.ssmpl.ca,Public or Union Library,72779,33340,8932,1701,01/01/2004,12/31/2004,OLS-N,28718,31193,Surplus,368069,2111740,23544,1705,20477,129409,0,20981,2675925,0,0,0,0,0,195146,20311,1956178,19308,263985,18995,12298,49066,0,0,0,113377,2648664,15635,16882,139,0,31358,230,0,6,0,0,38,0,0,61,0,0,122477,6401,2278,204551,7343,2391,5174,2456,0,5473,2581,0,1415,3,5,6,0,0,0,0,0,0,0,0,2545,0,0,35,5,2,0,19,0,0,0,0,0,0,0,39,148,140,136,40,18,17,5,Yes,DYNIX by Epitech,0,1,68,2,80,0,0,0,0,0,0,0,659076,700,10182,1123,1562,2681,1240,8729,1875,563,620,0,861,3,5566,0
301,Schreiber Twp,2004,89,Schreiber Twp,,P.O. Box 39,P0T2S0,Schreiber,314 Scotia Street,www.schreiberlibrary.ca,Public or Union Library,1313,726,79,0,04/01/2004,03/31/2005,OLS-N,586,0,Nil,4226,69233,289,3009,1146,1562,0,72671,152136,0,0,0,0,0,14811,0,52386,912,7302,2878,0,2006,0,0,0,0,80295,0,562,0,0,732,0,0,11,0,0,127,0,0,127,0,0,13950,66,39,14155,66,39,0,0,0,0,0,0,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,22,3,28,0,0,7,5,0,6,Yes,Winnebago,0,1,36,0,0,0,0,0,0,0,0,0,9203,10,842,33,0,47,0,184,60,27,27,0,30,2,126,29
304,Scugog Memorial,2004,10,Scugog Memorial,,P.O. Box 1049,L9L1A8,Port Perry,231 Water Street,www.scugoglibrary.ca,Public or Union Library,20367,8145,0,0,01/01/2004,12/31/2004,SOLS,12282,0,Nil,59757,326595,0,4000,33279,36019,0,0,459650,0,0,25000,0,25000,77715,8000,273071,1180,33943,3014,7024,21318,0,0,0,24323,449588,30338,782,0,0,782,0,0,12,0,0,0,0,0,0,0,0,46186,117,128,49936,117,128,0,0,0,0,0,0,79,0,0,12,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,0,0,0,2,47,0,0,8,123,7,22,11,7,4,7,Yes,VTLS Virtua,0,1,53,0,0,0,0,0,0,0,0,0,231175,398,4754,35,1,46,90,4248,3421,2070,9,0,180,5,2361,7115
305,Searchmont & Area LSB,2004,80,Searchmont & Area LSB,,P.O. Box 148,P0S1J0,Searchmont,734 Highway 532,,Contracting LSB,365,0,0,0,04/01/2004,03/31/2005,,0,0,Nil,859,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Seguin Twp,2004,86,Seguin Twp,Township of Seguin,R.R. #2,P2A2W8,Parry Sound,15 Humphrey Drive,www.olsn.ca/seguin,Public or Union Library,3340,4551,0,0,01/01/2004,12/31/2004,OLS-N,2214,15588,Surplus,23424,49910,0,18991,594,4081,0,584,97584,0,0,0,0,0,12485,0,61693,975,1200,5719,219,2879,13000,0,0,1835,100005,8467,425,0,0,437,0,0,1,0,0,32,0,0,48,0,0,23530,132,389,23641,132,389,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,2,46,6,29,2,3,13,12,0,12,No,,0,1,20,1,13,2,20,0,0,0,0,0,15851,4,8,294,75,343,4,309,80,33,0,0,34,9,179,1424
416,Seine River FN,2004,87,Seine River FN,,P.O. Box 129,P0W1H0,Mine Centre,"Learning Centre Road, Seine River FN",,First Nations Library,305,0,0,0,01/01/2004,12/31/2004,OLS-N,107,-6837,Deficit,969,10215,0,13000,0,559,0,0,24743,0,0,0,0,0,514,60,14775,638,5104,3472,1274,645,0,0,0,0,26482,0,80,0,0,337,0,0,0,0,0,23,0,0,23,0,0,4083,0,0,4083,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,24,1,2,6,6,0,6,No,,0,1,24,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,15,16,28,28,0,3,0,85,0
417,Serpent River FN,2004,80,Serpent River FN,,49 Village Road P.O. Box 16,P0P1B0,Cutler,,www.serpentriverfn.ca,First Nations Library,317,0,0,0,04/01/2004,03/31/2005,OLS-N,236,-682,Deficit,1553,0,0,17000,0,576,0,0,19129,0,0,0,0,0,456,0,15981,382,1171,1268,0,0,0,0,0,0,19258,0,426,0,0,453,0,0,0,0,0,45,0,0,49,0,0,5480,0,0,5893,0,0,2,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,6,6,0,0,No,,0,1,24,0,0,0,0,0,0,0,0,0,215,4,358,19,0,19,0,4,1,13,0,0,1,0,30,0
258,Severn Twp,2004,70,Severn Twp,,P.O. Box 278,L0K1E0,Coldwater,31 Coldwater Road,http:// www.coldwater.library.on.ca/,Public or Union Library,11200,6382,1355,764,01/01/2004,12/31/2004,SOLS,2480,0,Nil,25342,130691,15000,7783,558,4298,0,1436,185108,0,0,10209,0,10209,10526,0,65206,0,7354,1474,0,1666,0,0,87675,4139,178040,0,185,15,12,279,15,12,0,0,0,15,0,0,22,0,0,19050,69,0,19107,69,0,55,0,0,59,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,30,4,21,4,10,5,4,1,5,Yes,Horizon,0,1,26,0,0,0,0,0,0,0,0,0,32426,7,70,303,0,340,303,652,61,55,0,0,43,115,407,0
418,Shawanaga FN,2004,86,Shawanaga FN,,R.R. #1,P0G1G0,Nobel,2 Church St.,,First Nations Library,176,0,0,0,04/01/2004,03/31/2005,OLS-N,190,469,Surplus,669,0,0,13000,0,0,0,0,13669,0,0,0,0,0,0,0,13422,0,4500,960,0,0,0,0,0,0,18882,0,17,0,0,206,0,0,0,0,0,0,0,0,0,0,0,1968,0,0,2408,0,0,70,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,1,20,0,0,4,4,0,4,No,,0,1,20,0,0,0,0,0,0,0,0,0,1780,6,30,0,0,0,0,33,20,40,0,0,14,17,42,20
75,Shelburne,2004,43,Shelburne,,P.O. Box 127,L0N1S0,Shelburne,201 Owen Sound Street,www.shelburnelibrary.ca,Public or Union Library,3886,1703,6769,2954,01/01/2004,12/31/2004,SOLS,5100,0,Nil,6221,88999,93359,8619,0,10525,0,0,207723,0,0,59334,76006,135340,32195,0,123706,272,12111,1302,0,19685,6675,0,0,11778,207724,314040,230,0,0,230,0,0,1,0,0,25,0,0,25,0,0,30400,0,0,30400,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,2,40,2,35,2,5,10,7,10,10,Yes,Winnebago,0,1,42,0,0,0,0,0,0,0,0,0,78104,32,751,592,491,628,808,2055,71,216,0,0,46,25,530,0
419,Sheshegwaning FN,2004,80,Sheshegwaning FN,,P.O. Box 1,P0P1X0,Sheshegwaning,1125 Sheshegwaning Road,debracada@hotmail.com,First Nations Library,95,0,0,0,04/01/2004,03/31/2005,OLS-N,70,-477,Deficit,593,5500,0,13000,0,100,0,0,19193,0,0,0,0,0,0,0,14170,0,5000,500,0,0,0,0,0,0,19670,0,20,0,0,63,0,0,0,0,0,90,0,0,90,0,0,2990,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,3,3,0,3,No,,0,1,20,0,0,0,0,0,0,0,0,0,1647,38,463,0,0,0,0,30,22,29,0,0,6,0,69,0
307,Simcoe County Co-operative,2004,70,Simcoe County Co-operative,,1110 HWY 26,L0L1X0,Midhurst,"1149 B Highway 26, Minesing, L0L 1Y2",http://www.simcoe.ca/cultureinformation/library/index.htm,"County, County co-operative or Regional Municipality Library",221,221,0,0,01/01/2004,12/31/2004,SOLS,221,0,Nil,15692,362142,190,0,0,3216,0,0,381240,0,0,0,0,0,92913,7718,268667,1069,5822,974,0,17200,0,0,0,9899,404262,0,1006,0,0,1387,0,0,1,0,0,2,0,0,2,0,0,19354,0,0,19958,0,0,207,0,0,207,0,0,21,0,0,1,0,0,0,0,0,0,0,0,850,0,0,35,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Yes,Horizon,0,1,40,0,0,0,0,23,0,0,0,1,981,0,0,222,1997,246,2845,19,22,14,13,0,10,13,36,38
31,Sioux Lookout,2004,82,Sioux Lookout,,P.O. Box 1028,P8T1B3,Sioux Lookout,21 Fifth Avenue,http://www.slpl.on.ca,Public or Union Library,4464,2395,0,0,01/01/2004,12/31/2004,OLS-N,3621,13514,Surplus,11703,187847,0,6446,540,21958,0,0,228494,0,0,0,0,0,24402,3712,153729,2530,26061,2272,0,7200,0,0,0,11859,231765,4988,1855,4,0,1942,18,0,1,0,0,8,0,0,15,0,0,26756,178,4,26881,178,4,68,0,0,70,0,0,73,0,0,1,0,0,0,0,0,0,0,0,2270,8,5,37.5,0,0,1,0,0,0,0,0,0,1,31.12,7,86.86,2,3,15,9,4,11,Yes,Winnebago Spectrum,0,1,52,0,0,0,0,0,0,0,0,0,42602,43,1601,287,332,310,502,902,1335,144,0,0,135,3,814,402
308,Sioux Narrows Nestor Falls Twp,2004,82,Sioux Narrows Nestor Falls Twp,,P.O. Box 119,P0X1N0,Sioux Narrows,Hwy 71,,Public or Union Library,681,1231,0,0,01/01/2004,12/31/2004,OLS-N,356,0,Nil,6906,7269,0,0,55,100,0,0,14330,0,0,0,0,0,4093,0,7661,0,525,712,0,237,0,0,0,475,13703,0,17,0,0,189,0,0,1,0,0,1,0,0,1,0,0,9681,0,0,9690,0,0,7,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,1,0,1,Yes,Resourcemate,0,1,16,0,0,0,0,0,0,0,0,0,3234,0,0,0,0,0,0,43,2,1,0,0,0,0,42,0
420,Six Nations FN,2004,40,Six Nations FN,,P.O. Box 149,N0A1M0,Ohsweken,1679 Chiefswood Road,www.snpl.ca,First Nations Library,11244,0,0,0,04/01/2004,03/31/2005,SOLS,1045,1091,Surplus,28947,96002,0,10240,7500,1365,0,0,144054,0,0,0,0,0,29326,0,63186,3175,13579,1825,6240,7019,22231,0,0,4705,151286,0,100,0,0,125,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,15500,0,0,125,0,0,125,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,3,34,0,0,10,10,2,10,Yes,Winnebago,0,1,58,0,0,0,0,0,0,0,0,0,10750,15,1025,95,12,95,12,215,144,154,0,0,20,0,275,0
309,Smith-Ennismore-Lakefield,2004,66,Smith-Ennismore-Lakefield,Township of Smith-Ennismore,P.O. Box 500,K0L1H0,Bridgenorth,836 Charles Street,www.MyPublicLibrary.ca,Public or Union Library,15833,7989,0,0,01/01/2004,12/31/2004,SOLS,7142,8380,Surplus,37113,174803,0,21072,3144,56155,11231,0,303518,0,0,0,0,0,69801,1113,135738,2210,40822,8835,0,9839,12500,0,0,23524,304382,0,475,3,0,965,3,0,1,0,0,6,0,0,6,0,0,42660,330,0,66550,352,0,37,0,0,37,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,70,1,16,189,380,17,12,4,13,Yes,Quinte Library System,0,1,29.5,2,60,0,0,0,0,0,0,0,170675,310,4233,685,1213,798,2543,3303,40,204,49,0,108,0,1139,489
209,Smiths Falls,2004,55,Smiths Falls,,81 Beckwith Street North,K7A2B9,Smiths Falls,,www.smithsfallslibrary.ca,Public or Union Library,8407,4126,2120,885,01/01/2004,12/31/2004,SOLS,6199,-2815,Deficit,20921,254696,18672,315,0,19112,0,0,313716,0,4000,7053,0,11053,36043,1700,213882,2368,30636,1124,0,4547,5034,500,0,8589,304423,11053,364,5,0,545,5,0,1,0,0,4,0,0,4,0,0,43788,252,0,50635,260,0,188,0,0,188,0,0,44,0,0,1,0,0,0,0,0,0,0,0,1878,0,0,35,1,0,0,0,0,0,0,1,32.5,0,0,8,98.5,22,25,10,5,3,5,Yes,M3,0,1,39.5,0,0,0,0,0,0,0,0,0,85198,142,4680,825,812,865,1422,1358,587,233,0,0,122,3,687,0
310,Smooth Rock Falls,2004,81,Smooth Rock Falls,,P.O. Box 670,P0L2B0,Smooth Rock Falls,120 Rue Ross,www.nt.net/smooth/index.html,Public or Union Library,1672,779,0,0,01/01/2004,12/31/2004,OLS-N,602,3172,Surplus,4895,52500,0,13000,0,0,0,0,70395,0,0,52500,0,52500,8568,0,40022,0,8393,2302,0,1828,0,0,0,0,61113,8156,7002,7562,0,7456,7899,0,0,0,0,20,8,0,22,10,0,6809,7455,0,6809,7455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,112,0,0,6,6,0,6,No,,0,1,24,0,0,0,0,0,0,0,0,0,38000,0,0,0,0,310,300,433,65,40,12,0,18,4,86,12
311,South Algonquin Twp,2004,85,South Algonquin Twp,Township of South Algonquin,P.O. Box 208,K0J2M0,Whitney,Post Street,www.olsn.ca/southalgonquin,Public or Union Library,1194,1193,0,0,01/01/2004,12/31/2004,OLS-N,698,0,Nil,6464,21013,0,13199,0,159,0,0,40835,0,0,0,0,0,4007,0,16560,640,9632,1266,0,8324,0,0,0,0,40429,0,51,11,0,270,11,0,1,0,0,7,0,0,7,0,0,20554,145,10,20554,145,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,2,20,0,0,2,2,7,6,0,7,Yes,Librarysoft (main branch),0,1,12,0,0,1,8,0,0,0,0,0,6317,68,924,98,0,109,0,173,31,26,0,0,4,0,120,0
312,South River-Machar Union,2004,86,South River-Machar Union,,P.O. Box 190,P0A1X0,South River,63 Marie Street,http://www.olsn.ca/srmupl,Public or Union Library,1737,1322,0,0,01/01/2004,12/31/2004,OLS-N,1645,4663,Surplus,6580,34126,0,7341,2996,1720,0,1686,54449,0,0,0,0,0,7436,0,30526,355,7573,751,0,4489,0,0,0,7778,58908,0,139,0,0,148,0,0,0,0,0,39,0,0,39,0,0,11210,53,0,11210,53,0,2,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,15,3,34,2,3,6,5,6,5,Yes,Sagebrush Spectrum,0,1,23,0,0,0,0,0,0,0,0,0,6659,29,214,494,132,494,132,143,10,42,0,0,9,0,99,0
332,Southgate Twp.,2004,47,Southgate Twp.,Township of Southgate,Box 190,N0C1B0,Dundalk,80 Proton St. N.,www.southgate-library.com,Public or Union Library,6253,2776,370,158,01/01/2004,12/31/2004,SOLS,1094,0,Nil,11537,51970,5000,8763,0,2242,0,0,79512,0,0,3498,2737,6235,7734,108,39259,141,6584,713,0,234,1460,0,19470,3223,78926,4790,245,0,0,391,0,0,1,0,0,25,0,0,33,0,0,11520,38,3,11678,41,3,5,0,0,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,27,0,0,5,12,8,8,6,8,Yes,Stacks,0,1,23,0,0,0,0,0,0,0,0,0,17795,18,215,232,305,255,434,322,45,54,0,0,20,1,175,6
259,Springwater Twp,2004,70,Springwater Twp,,P.O. Box 129,L0L1X0,Midhurst,12 Finlay Mill Road,http://www.springwater.library.on.ca,Public or Union Library,15466,6085,1356,1149,01/01/2004,12/31/2004,SOLS,5857,0,Nil,28504,278590,14850,17076,0,16669,33050,0,388739,0,0,0,0,0,35633,0,233128,1502,96038,3321,0,2430,16687,0,0,0,388739,48303,179,5,1,410,5,1,0,0,0,0,0,0,0,0,0,29431,137,141,40706,137,141,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,1,17,7,126,1,2,13,10,3,13,Yes,Winnebago Spectrum,0,1,31.5,2,47.5,0,0,0,0,0,0,0,107319,262,3512,1429,340,1514,1155,2183,27,141,0,0,48,0,849,282
25,St. Catharines,2004,18,St. Catharines,,54 Church Street,L2R7K2,St. Catharines,,http://www.stcatharines.library.on.ca,Public or Union Library,124091,56614,0,0,04/01/2004,03/31/2005,SOLS,73148,71951,Surplus,240883,4116250,0,16000,20679,252684,0,0,4646496,0,0,0,0,0,678233,52843,2885154,9996,370660,9039,18688,74246,187500,0,0,202797,4489156,45139,14342,15,0,25899,104,0,2,0,0,20,0,0,21,0,0,219014,4487,0,322738,4847,0,0,0,0,0,0,0,677,2,1,7,0,0,0,0,0,0,0,0,7548,0,0,35,13,2,0,25,0,4,57.15,1,10.82,0,0,88,914.44,35,10.5,78,57,64,4,Yes,Dynix,0,1,52.5,3,111,0,0,0,0,0,0,0,1279515,921,11283,1653,3155,1937,5458,25714,21022,1559,895,0,3565,22,11179,4320
313,St. Charles,2004,88,St. Charles,Municipality of St. Charles,P.O. Box 40,P0M2W0,St. Charles,"22 Ste Anne St, Fabien Gauthier Business Centre",www.olsn.ca/stcharles,Public or Union Library,1280,874,0,0,01/01/2004,12/31/2004,OLS-N,300,0,Nil,4247,28000,0,22223,605,1944,0,1032,58051,0,0,0,0,0,3528,0,22712,642,4791,948,0,0,0,0,0,0,32621,0,54,19,0,238,152,0,0,0,0,0,0,0,0,0,0,5837,1112,0,5837,1112,0,35,10,0,35,10,0,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,6,0,6,No,,0,1,35,0,0,0,0,0,0,0,0,0,9157,15,413,416,0,637,0,90,110,54,0,0,24,0,99,0
314,St. Joseph Twp,2004,80,St. Joseph Twp,,P.O. Box  9,P0R1J0,Richards Landing,1240 Richards Street,sjtlibrary@stjosephisland.net,Public or Union Library,1122,938,246,353,01/01/2004,12/31/2004,OLS-N,1200,560,Surplus,4358,16488,1846,6254,0,497,1200,0,30643,0,4000,0,0,4000,5033,0,17925,0,6225,1971,0,4022,0,0,0,0,35176,167,4500,0,0,4500,0,0,0,0,0,20,5,0,20,5,0,6000,15,83,6000,25,83,20,0,0,30,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,6,6,0,6,No,,0,1,16,0,0,0,0,0,0,0,0,0,9506,0,0,189,0,193,189,187,211,29,0,0,28,0,109,0
271,St. Marys,2004,65,St. Marys,,P.O. Box 700,N4X1B4,St. Marys,15 Church St. North,www.stmarys.library.on.ca,Public or Union Library,6169,2675,2643,939,01/01/2004,12/31/2004,SOLS,4354,0,Nil,10830,300149,29360,18361,3680,13834,6477,0,382691,0,0,0,0,0,54120,891,222274,5337,20989,4615,0,17424,0,0,0,18833,344483,38208,792,0,0,842,0,0,1,0,0,0,0,0,0,0,0,32737,16,40,32737,16,40,0,0,0,0,0,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,1,0,0,0,1,30,1,15,5,120,15,75,9,5,3,0,Yes,Mandarin,0,1,49,0,0,0,0,0,0,0,0,0,105285,188,3759,1237,778,1470,1446,1803,371,90,300,0,42,35,1489,151
