LibID,Library,Year,Upper Tier Code,Legal Name,New Legal Name,Mailing Address,Postal Code,City,Street Address,Library Web Site Address,Library Service Type,Population (Resident),Households (Resident),Population (Contracting),Households (Contracting),Date year starts,Date year ends,Ontario Library Service (OLS) Region,# of Active Library Cardholders,Net Balance brought forward amount,Net Balance brought forward type,Provincial Operating Funding,Local Operating Grant,Contract Revenue,Project Grants,Donations,Self-generated Revenue,Debt Services and Reserve Fund Revenues,Other operating revenue,Total Operating Revenues,Provincial capital revenues,Federal capital revenues,Local capital revenues,Other capital revenues,Total Capital Revenues,General materials expenditure,Electronic materials expenditure,Staffing expenditure,Staff Training expenditure,Facilities/Utilities,Telephone and Fax,Dedicated Internet Connectivity Costs,Computer Services,Debt Charges and Transfers to Reserve Funds,Funds returned to government sources,Contract payment made to library boards for library services,Other expenditures,Total Operating Expenditures,Total Capital Expenditures,Titles Held (Reference - English Language),Titles Held (Reference - French Language),Titles Held (Reference - Other Language),Volumes Held (Reference - English Language),Volumes Held (Reference - French Language),Volumes Held (Reference - Other Language),# of Databases (Reference - English Language),# of Databases (Reference - French Language),# of Databases (Reference - Other Language),# of CD ROM Titles (Reference - English Language),# of CD ROM Titles (Reference - French Language),# of CD ROM Titles (Reference - Other Language),# of copies of CD ROM (Reference - English Language),# of copies of CD ROM (Reference - French Language),# of copies of CD ROM (Reference - Other Language),Titles Held (Circulating - English Language),Titles Held (Circulating - French Language),Titles Held (Circulating - Other Language),Volumes Held (Circulating - English Language),Volumes Held (Circulating - French Language),Volumes Held (Circulating - Other Language),# of CD ROM Titles (Circulating - English Language),# of CD ROM Titles (Circulating - French Language),# of CD ROM Titles (Circulating - Other Language),# of copies of CD ROMs (Circulating - English Language),# of copies of CD ROMs (Circulating - French Language),# of copies of CD ROMs (Circulating - Other Language),Titles Held (Periodicals - English Language),Titles Held (Periodicals - French Language),Titles Held (Periodicals - Other Language),# of Database Subscriptions (Periodicals - English Language),# of Database Subscriptions (Periodicals - French Language),# of Database Subscriptions (Periodicals - Other Language),# of CD ROM Titles (Periodicals - English Language),# of CD ROMs Titles (Periodicals - French Language),# of CD ROM Titles (Periodicals - Other Language),# of copies of CD ROMs (Periodicals - English Language),# of copies of CD ROMs (Periodicals - French Language),# of copies of CD ROMs (Periodicals - Other Language),# of individual electronic periodical titles (English Language),# of individual electronic periodical titles (French Language),# of individual electronic periodical titles (Other Language),# of hours per week in an FTE,Librarians (Full Time - # of people),Library Technicians (Full Time - # of people),EXCEL Graduates  (Full Time - # of people),Other staff (Full Time - # of people),Volunteers (Full Time - # of people),Librarians (Part Time - # of people),Librarians (Part Time - Hours worked),Library Technicians (Part Time - # of people),Library Technicians (Part Time - Hours worked),EXCEL Graduates (Part Time - # of people),EXCEL Graduates (Part Time - Hours worked),Other staff (Part Time - # of people),Other staff (Part Time - Hours worked),Volunteers (Part Time - # of people),Volunteers (Part Time - Hours worked),# of Public access workstations,Workstations with internet access,Workstations with OPAC access,Workstations with CD ROM access,Automated catalogue available,Name of Automated Catalogue System,Does your library provide wireless Internet connection,# of Main Libraries,Main Library - total hours open per week,# of Branches open >= 12 hours per week,Branches open >= 12 hours per week - total hours open per week,# of Branches open < 12 hours per week,Branches open < 12 hours per week - total hours open per week,# of Bookmobile stops,Bookmobile hours per week,# of Deposit Stations,Deposit Station hours per week,# of Bookmobiles,Total Annual Direct Circulation,# of programs held annually,Annual program attendance,# of items borrowed,# of items lent,# of requests made to other libraries,# of requests received from other libraries,Typical Week - Direct circulation,Typical Week - Materials use in library,Typical Week -  # of people using library workstations,Typical Week -  # of times electronic databases accessed,No of people using public library wireless connection,Typical Week -  # of standard reference transactions,Typical Week -  # of electronic reference transactions,Typical Week -  # of library visits made in person,Typical Week -  # of electronic library visits
84,Bonfield,2006,85,Bonfield,,365 Highway 531,P0H1E0,Bonfield,,http://www.ontera.net/~bpl,Public or Union Library,2096,1005,0,0,01/01/2006,12/31/2006,OLS-N,683,0,Nil,4478,37911,0,37811,50,0,0,0,80250,0,0,0,0,0,6412,0,42682,1113,18208,804,0,0,0,0,0,0,69219,0,316,78,0,337,98,0,0,0,0,0,0,0,0,0,0,9596,1734,0,9912,1812,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,3,0,0,0,0,0,1,25,3,19,0,0,6,6,1,6,Yes,Winnebago/Spectrum,0,1,33,0,0,0,0,0,0,0,0,0,7610,4,1376,206,0,250,0,143,95,36,0,0,11,3,103,31
80,Bonnechere Union,2006,69,Bonnechere Union,,P.O. Box 39,K0J1T0,Eganville,74 A Maple Street,www.bonnechereupl.com,Public or Union Library,5889,3946,0,0,01/01/2006,12/31/2006,SOLS,2713,30663,Surplus,19705,33371,0,14762,6938,23726,0,4290,102792,0,0,0,0,0,11062,0,43403,1814,10988,1498,1591,1548,0,0,2508,17408,91820,0,333,0,0,365,0,0,1,0,0,25,0,0,25,0,0,17079,0,0,17099,0,0,77,0,0,77,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,30,0,0,0,0,2,20,2,5,5,5,1,5,Yes,Sagebrush Winnebago DOS circ/cat,0,1,34,0,0,0,0,0,0,0,0,0,27506,156,1100,504,0,621,0,612,302,99,0,0,54,9,323,0
70,Bracebridge,2006,33,Bracebridge,,94 Manitoba Street,P1L2B5,Bracebridge,,www.bracebridge.library.on.ca,Public or Union Library,13751,7738,0,0,01/01/2006,12/31/2006,SOLS,6602,0,Nil,31808,550497,56082,28623,2537,24104,42000,650,736301,0,0,0,0,0,63589,1875,429469,3187,53718,2961,3429,70656,42000,0,0,60441,731325,4977,1434,1,0,3138,1,0,5,0,0,0,0,0,0,0,0,43209,298,0,53901,298,0,0,0,0,0,0,0,94,2,2,3,0,0,0,0,0,0,0,0,3465,0,0,35,1,0,1,0,0,3,72.5,1,28,1,26,7,109,25,25,12,9,12,9,Yes,Dynix Horizon,0,1,58,1,31,0,0,0,0,0,0,0,106707,103,2997,1622,1300,1714,2040,1729,761,381,70,0,180,1,2885,276
86,Bradford West Gwillimbury,2006,76,Bradford West Gwillimbury,,425 Holland Street West,L3Z0J2,Bradford,425 Holland Street West,www.bradford.library.on.ca,Public or Union Library,24000,8205,0,0,01/01/2006,12/31/2006,SOLS,12095,7331,Surplus,27332,839380,0,1630,525,43376,0,0,912243,0,0,40802,0,40802,121072,8204,641810,3510,82707,3707,0,13017,0,0,0,22697,896724,44808,2306,0,0,3398,0,0,12,0,0,22,0,0,22,0,0,53651,261,513,60366,412,518,0,0,0,0,0,0,103,16,0,4,0,0,0,0,0,0,0,0,3042,0,0,35,3,4,0,0,0,0,0,0,0,0,0,9,137,17,24,13,9,3,10,Yes,Geac Advance,0,1,58.5,0,0,0,0,0,0,0,0,0,151348,326,6433,1255,3109,4859,7257,2693,521,376,260,0,77,4,2162,101
41,Brampton,2006,21,Brampton,,65 Queen Street East,L6W3L6,Brampton,,www.bramptonlibrary.ca,Public or Union Library,422600,127700,0,0,01/01/2006,12/31/2006,SOLS,165657,40813,Surplus,358829,11498115,0,5447,16028,590760,0,16899,12486078,0,150292,1117000,0,1267292,1269529,109261,7964719,85663,1722253,85858,35945,760438,610000,0,0,73526,12717192,1340510,9518,51,0,27196,150,0,0,0,0,0,0,0,0,0,0,192664,5928,22375,507010,10586,22375,511,94,0,1968,94,0,331,9,35,55,0,0,0,0,0,0,0,0,11926,73,0,35,20,24,0,25,0,4,79,24,501,0,0,67,1340,223,85.5,167,140,167,0,Yes,Horizon,0,0,0,6,323,0,0,0,0,0,0,0,3284958,1587,38986,3215,1701,3364,3667,75610,10403,3040,0,0,6005,29,41393,21529
40,Brant County,2006,40,Brant County,County of Brant,12 William Street,N3L1K7,Paris,,www.brant.library.on.ca,Public or Union Library,31392,12480,0,0,01/01/2006,12/31/2006,SOLS,8785,66602,Surplus,50541,1074237,0,79629,14585,50562,0,0,1269554,0,0,11324,0,11324,206409,10511,762693,11851,99084,10334,0,36853,116079,0,0,58033,1311847,11324,609,0,0,720,0,0,7,0,0,0,0,0,0,0,0,90317,0,0,95678,0,0,32,0,0,32,0,0,108,0,0,1,0,0,0,0,0,0,0,0,1280,0,0,35,2,0,1,3,0,1,29,0,0,0,0,18,294,22,50,23,21,21,21,Yes,IsacSoft Portfolio,0,1,58,4,89,0,0,0,0,0,0,0,215974,785,14347,2227,1074,2853,1789,4226,3507,269,314,0,365,0,2242,680
39,Brantford,2006,40,Brantford,,173 Colborne Street,N3T2G8,Brantford,,brantford.library.on.ca,Public or Union Library,79991,35791,0,0,01/01/2006,12/31/2006,SOLS,28647,0,Nil,150751,3382154,100000,9464,22221,141555,168012,63345,4037502,0,0,2510944,0,2510944,445126,31416,2546958,26684,230956,13737,4800,185217,357002,0,0,195606,4037502,2510944,7233,19,0,12116,24,0,0,0,0,18,0,0,72,0,0,156255,1652,2091,205963,1979,2507,1117,0,0,1130,0,0,391,3,0,4,0,0,0,0,0,0,0,0,32261,0,0,35,10,10,0,12,0,0,0,2,44,0,0,36,794,39,28.44,50,30,26,5,Yes,Sirsi Dynix Horizon,0,1,68.5,1,49,0,0,0,0,0,0,0,724736,416,7403,2249,1688,2408,3833,13957,3950,1409,926,0,1346,2,9424,1655
466,Brighton,2006,61,Brighton,,P.O Box 3008,K0K1H0,Brighton,35 Alice Street,www.brighton.library.on.ca,Public or Union Library,8355,4092,0,0,01/01/2006,12/31/2006,SOLS,5865,39300,Surplus,29639,134500,0,33000,7635,7180,32090,7050,251094,0,0,0,0,0,46599,0,124607,376,0,1967,435,14923,0,0,0,5785,194692,19947,88,7,0,622,7,0,1,0,0,1,0,0,1,0,0,33928,68,0,33960,68,0,0,0,0,0,0,0,76,12,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,2,0,0,0,0,0,0,0,3,16,4,2,9,5,1,8,Yes,spectrum winnebago,0,1,36.5,0,0,1,10,0,0,0,0,0,105286,170,2382,2146,1104,2383,1770,2016,2247,102,0,0,208,62,859,101
322,Britt-Byng Inlet LSB,2006,86,Britt-Byng Inlet LSB,Britt-Byng Inlet,P.O. Box 2,P0G1A0,Britt,"841 Riverside Drive, Britt, ON, P0G 1A0",britt.lib@hotmail.com,LSB Library,940,0,0,0,04/01/2006,03/31/2007,OLS-N,282,2107,Surplus,1834,0,0,10500,0,0,0,107,12441,0,0,0,0,0,8511,0,0,0,0,0,0,4311,0,0,0,108,12930,720,12,0,0,12,0,0,0,0,0,8,0,0,8,0,0,5960,41,0,5989,41,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.5,4,4,4,4,No,,0,1,34,0,0,0,0,0,0,0,0,0,15377,0,0,15,0,15,0,163,345,46,46,0,21,2,189,0
38,Brock Twp,2006,10,Brock Twp,,P.O. Box 310,L0K1A0,Beaverton,401 Simcoe Street North,www.brocklibraries.ca,Public or Union Library,11793,4940,0,0,01/01/2006,12/31/2006,SOLS,4844,9792,Surplus,21717,407901,0,65823,12253,12831,0,0,520525,0,0,0,0,0,42051,21983,264845,3715,38522,2679,5565,7101,55742,0,0,16302,458505,44028,689,100,1897,1014,100,1897,45,0,1,5,1,0,10,2,0,50483,188,0,54480,213,0,100,8,0,100,8,0,45,1,0,5,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,1,20,1,35,2,26,10,106,25,20,24,24,24,24,Yes,EOS.Web,0,1,30,2,38,0,0,0,0,0,0,0,43418,633,4438,779,121,900,840,1245,84,283,89,0,93,67,1095,2375
88,Brockville,2006,56,Brockville,,P.O. Box 100,K6V5T7,Brockville,"23 Buell Street, Brockville, ON K6V 5T7",www.brockvillelibrary.ca,Public or Union Library,19378,10272,0,0,01/01/2006,12/31/2006,SOLS,4888,27825,Surplus,44624,588235,0,25731,30080,48855,31420,3659,772604,0,0,0,0,0,71005,5500,500481,4273,50550,3091,1065,106404,2530,0,0,30168,775067,0,3594,0,0,5226,0,0,4,0,0,0,0,0,0,0,0,70511,888,233,77704,946,391,94,0,0,94,0,0,75,4,79,3,0,0,0,0,0,0,0,0,4774,0,0,35,3,2,2,0,0,0,0,0,0,1,19.63,9,111.63,69,12,18,10,5,10,Yes,Unicorn,0,1,51,0,0,0,0,0,0,0,0,0,183819,183,5120,1160,1617,1277,2781,3070,2245,737,84,0,277,9,2603,707
89,Bruce County,2006,41,Bruce County,,1243 Mackenzie Road,N0H2C6,Town of Saugeen Shores,,library.brucecounty.on.ca,"County, County co-operative or Regional Municipality Library",60264,36269,0,0,01/01/2006,12/31/2006,SOLS,18479,0,Nil,188487,2063542,13219,380516,10510,44707,194,0,2701175,0,0,0,0,0,352155,10000,1464436,15521,401902,25188,15000,125431,199572,0,0,91970,2701175,21004,5875,0,0,10810,0,0,2,0,0,30,0,0,500,0,0,86212,110,0,176721,125,0,3,0,0,270,0,0,185,0,0,1,0,0,2,0,0,38,0,0,1,0,0,35,2,9,1,3,1,0,0,0,0,27,400,23,355,50,25,54,54,54,54,Yes,SIRSI/DYNIX Unicorn,0,1,46.25,18,462,0,0,0,0,0,0,0,382785,424,4533,1824,2323,1909,3728,7361,7455,362,0,0,685,195,4095,0
44,Bruce Mines & Plummer Additional Union,2006,80,Bruce Mines & Plummer Additional Union,,P.O. Box 249,P0R1C0,Bruce Mines,33 Desbarats Street,www.bruceminesandplummerlibrary.ca,Public or Union Library,1213,824,583,507,01/01/2006,12/31/2006,OLS-N,974,4288,Surplus,3871,57772,2405,23069,5534,5639,0,10500,108790,0,0,0,0,0,7806,0,72833,2088,6484,1193,0,1800,4796,0,0,5838,102838,1657,10,0,0,31,0,0,1,0,0,0,0,0,0,0,0,10834,0,0,10834,0,0,2,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,2,23,5,5,5,5,0,0,Yes,Athena,0,1,35,0,0,0,0,0,0,0,0,0,10796,7,256,532,532,676,0,146,29,61,0,0,25,0,177,86
78,"Brudenell, Lyndoch & Raglan Twp",2006,69,"Brudenell, Lyndoch & Raglan Twp","Township of Brudenell, Lyndoch and Raglan",42 Burnt Bridge Road  Box 40,K0J2E0,Palmer Rapids,,,Contracting Municipality,1533,1105,0,0,01/01/2006,12/31/2006,,0,0,Nil,4584,0,0,0,0,0,0,0,4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4584,0,4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,"Burk's Falls, Armour & Ryerson Union",2006,86,"Burk's Falls, Armour & Ryerson Union",,P.O. Box 620,P0A1C0,Burk's Falls,39 Copeland Street,www.surenet.net/~bflib1,Public or Union Library,2680,2183,655,750,01/01/2006,12/31/2006,OLS-N,968,22881,Surplus,13814,50498,2589,20061,3567,3571,0,322,94422,0,0,0,0,0,14834,0,55176,867,10425,986,0,3867,0,0,0,5371,91526,2312,48,0,0,95,0,0,0,0,0,0,0,0,0,0,0,12560,105,55,12560,105,55,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,24,2,20,5,2,7,6,6,6,Yes,Spectrum,0,1,31,0,0,0,0,0,0,0,0,0,10923,31,209,455,0,534,0,178,52,126,0,0,14,0,165,38
37,Burlington,2006,14,Burlington,,2331 New Street,L7R1J4,Burlington,,www.bpl.on.ca,Public or Union Library,148471,61324,0,0,04/01/2006,03/31/2007,SOLS,53969,272884,Surplus,229403,6815683,0,2943,7974,279644,0,272884,7608531,0,0,272700,0,272700,716674,39118,5575959,34661,851860,12017,79055,73459,13795,0,0,66710,7463308,558168,10286,66,8,22130,126,8,70,0,0,0,0,0,0,0,0,190281,2359,2559,340672,2674,3116,531,1,0,641,1,0,327,6,0,70,0,0,0,0,0,0,0,0,4500,0,0,35,20,0,0,37,0,6,73,0,0,0,0,157,1903,60,20,114,109,109,8,Yes,Unicorn,0,1,69,4,216,1,9,0,0,0,0,0,1760000,1578,36518,1749,1349,1817,3535,36511,3563,2148,3362,0,2625,54,29554,12001
49,Caledon Town,2006,21,Caledon Town,,6500 Old Church Road,L7C0H3,Caledon East,,www.caledon.library.on.ca,Public or Union Library,57999,19102,0,0,04/01/2006,03/31/2007,SOLS,24673,0,Nil,58171,1930800,0,1366,9578,55171,0,0,2055086,0,0,849043,0,849043,197107,17091,1388158,10209,318732,17033,17279,34400,0,0,0,0,2000009,838393,1641,55,0,2876,55,0,14,0,0,0,0,0,0,0,0,74879,3172,1049,109857,3298,1059,520,3,0,545,3,0,131,4,1,14,0,0,0,0,0,0,0,0,9945,0,0,35,3,1,0,8,0,0,0,0,0,0,0,37,588,63,80,77,47,77,4,Yes,SirsiDynix Unicorn,0,1,49,6,176,0,0,0,0,0,0,0,277713,820,16489,1736,2093,1945,3988,5555,1262,606,252,0,480,20,4401,10564
1036,"Callander, Municipality of",2006,86,"Callander, Municipality of",,"30 Catherine Street, P. O. Box 149",P0H1H0,Callander,,mycallander.ca,Public or Union Library,3305,1567,0,0,01/01/2006,12/31/2006,OLS-N,902,2164,Surplus,8103,50915,0,11671,2700,1127,0,11400,85916,0,0,0,0,0,6811,0,50128,709,6281,722,0,5538,0,0,1186,0,71375,0,67,0,0,141,0,0,1,0,0,0,0,0,0,0,0,11106,596,0,11267,604,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,27,2,14,2,6,5,5,5,5,Yes,Winnebego Spectrum,0,1,31,0,0,0,0,0,0,0,0,0,13201,301,598,260,7,290,8,236,50,78,0,0,18,0,164,0
92,Calvin Twp,2006,85,Calvin Twp,,1355 Peddlers Dr. R.R. #2,P0H1V0,Mattawa,,www.calvintownship.ca,Contracting Municipality,602,267,0,0,01/01/2006,12/31/2006,,0,0,Nil,1177,0,0,0,500,0,0,0,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677,0,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Cambridge,2006,25,Cambridge,,1 North Square,N1S2K6,Cambridge,,www.cambridgelibraries.ca,Public or Union Library,122000,43500,0,0,01/01/2006,12/31/2006,SOLS,43926,1674,Surplus,161464,3796100,0,35053,10481,370832,32197,106862,4512989,0,0,2344158,0,2344158,622730,51593,3026333,24447,370118,8823,4542,105555,25006,0,0,272351,4511498,2344158,3945,14,16,8620,18,22,28,0,0,148,0,0,197,0,0,162013,2112,1174,277605,3287,1587,45,0,0,49,0,0,281,2,3,26,0,0,0,0,0,0,0,0,18840,0,0,35,14,0,0,19,0,8,134,0,0,0,0,70,864.5,41,89.5,86,37,37,14,Yes,Innovative Interfaces Millennium,0,1,64,3,142,0,0,0,0,0,0,0,1035113,1191,28272,1781,2823,1812,5225,19017,4363,1246,473,0,845,15,18591,6084
48,Carleton Place,2006,55,Carleton Place,,101 Beckwith Street,K7C2T3,Carleton Place,,www.carletonplace.ca,Public or Union Library,8089,3741,5696,2632,01/01/2006,12/31/2006,SOLS,3572,1530,Surplus,13770,154341,116304,52148,0,23214,0,0,359777,0,0,23037,0,23037,48340,0,204427,1812,27532,3028,1581,13218,21169,0,0,10531,331638,78198,686,0,0,759,0,0,0,0,0,0,0,0,0,0,0,58486,819,0,60081,819,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,2,0,1,0,0,0,0,0,0,0,5,59,8,20,7,7,7,3,Yes,Unicorn Sirsi,0,1,41,0,0,0,0,0,0,0,0,0,95727,72,773,1375,788,1425,1294,1913,42,156,0,0,142,0,816,0
93,Carling Twp,2006,86,Carling Twp,,"2 West Carling Bay Rd,, RR1",P0G1G0,Nobel,,www.carlingtownship.ca,Contracting Municipality,1063,1624,0,0,01/01/2006,12/31/2006,,0,0,Nil,7223,22790,0,0,0,0,0,0,30013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30013,0,30013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Carlow Mayo,2006,51,Carlow Mayo,Carlow/Mayo Twp,R.R. #4,K0L1C0,Bancroft,124 Fort Stewart Road,,Public or Union Library,835,653,0,0,01/01/2006,12/31/2006,SOLS,416,1592,Surplus,3258,16730,0,10500,0,125,0,214,30827,0,0,0,0,0,2523,0,9140,36,6000,872,731,97,7000,0,0,1274,27673,0,30,1,0,83,1,0,30,0,0,19,0,0,19,0,0,8120,38,0,8170,38,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,14.5,0,0,6,6,6,6,Yes,Winnebago,0,1,14.5,0,0,0,0,0,0,0,0,0,4789,5,64,6,0,6,0,132,10,0,0,0,1,0,82,0
430,Cartier LSB,2006,23,Cartier LSB,,Box 117,P0M1J0,Cartier,Lansdowne Street,,LSB Library,380,0,0,0,01/01/2006,12/31/2006,OLS-N,85,1893,Surplus,1012,0,0,0,0,0,0,49,1061,0,0,0,0,0,534,0,680,0,593,0,0,0,0,0,0,53,1860,0,4,0,0,312,0,0,0,0,0,0,0,0,0,0,0,6850,0,0,7475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,No,,0,1,2,0,0,0,0,0,0,0,0,0,3120,0,0,104,0,42,0,60,62,0,0,0,2,0,0,0
94,Casey Twp,2006,90,Casey Twp,,P.O. Box 460,P0J1A0,Belle Vallee,6 Lachapelle Street,harlytwp@parolink.net,Contracting Municipality,374,153,0,0,01/01/2006,12/31/2006,,0,0,Nil,881,500,0,0,0,0,0,0,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,0,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Casselman,2006,67,Casselman,,"764, rue Brébeuf  C.P. 340",K0A1M0,Casselman,,www.bibliocasselman.ca,Public or Union Library,3150,1302,0,0,01/01/2006,12/31/2006,SOLS,2192,14541,Surplus,3835,75000,0,11898,0,1745,0,0,92478,0,0,0,0,0,9565,0,61455,90,9110,1399,2714,0,0,0,0,0,84333,0,124,328,0,138,534,0,0,0,0,5,3,0,5,3,0,6273,15809,0,6399,16746,0,0,33,1,0,40,16,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,1,25,0,0,0,0,4,4,0,4,Yes,Coba,0,1,25,0,0,0,0,0,0,0,0,0,27307,2,8,14,0,14,0,584,110,42,0,0,33,0,158,0
45,Cavan Monaghan Libraries,2006,66,Cavan Monaghan Libraries,Township of Cavan-Millbrook-North Monaghan,1 Dufferin Street,L0A1G0,Millbrook,,cavanmonaghanlibraries.ca,Public or Union Library,7888,3063,0,0,01/01/2006,12/31/2006,SOLS,1478,0,Nil,20754,183326,0,21000,494,7845,0,3127,236546,0,0,0,0,0,30173,500,120626,3921,10247,2582,0,6081,0,0,0,11057,185187,0,74,0,0,194,0,0,0,0,0,10,0,0,10,0,0,27435,35,0,27743,35,0,190,0,0,198,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,2,0,0,0,1,10,3,28,4,14,20,6,16,13,13,14,Yes,Mandarin 3,0,1,38,1,32,0,0,0,0,0,0,0,74616,61,799,368,649,469,973,1465,70,63,0,0,24,2,428,225
109,Central Manitoulin Twp,2006,83,Central Manitoulin Twp,Township of Central Manitoulin,P.O. Box 210,P0P1S0,Mindemoya,6020 Hwy 542,www.centralmanitoulin.ca,Public or Union Library,1742,1480,0,0,01/01/2006,12/31/2006,OLS-N,1359,0,Nil,8433,31286,0,7820,1750,3554,1000,0,53843,0,0,0,0,0,7491,0,35025,167,2244,1595,0,10495,0,0,0,0,57017,2377,145,0,0,350,0,0,1,0,0,0,0,0,0,0,0,11800,0,0,12100,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,24,2,19,24,2,5,5,0,5,Yes,Resourcemate2plus,0,1,23,0,0,1,6,0,0,0,0,0,9254,0,0,155,0,168,0,315,9,11,0,0,7,0,282,0
110,Centre Hastings,2006,51,Centre Hastings,Municipality of Centre Hastings,P.O. Box 6,K0K2K0,Madoc,20 Davidson Street,madocpubliclibrary.ca,Public or Union Library,3663,1915,1905,845,01/01/2006,12/31/2006,SOLS,1490,4229,Surplus,8188,47676,28946,11432,8580,1658,0,2271,108751,0,0,0,0,0,8139,0,58401,11,14353,1203,1029,1601,10500,0,3000,4942,103179,2322,341,0,0,393,0,0,0,0,0,30,2,0,140,8,0,19259,25,0,19319,25,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,24,1,21,2,4,7,6,1,6,Yes,Winnebago-Spectrum,0,1,25,0,0,0,0,0,0,0,0,0,19941,66,1113,962,473,1120,762,460,15,70,70,0,5,2,297,2
103,Chamberlain Twp,2006,90,Chamberlain Twp,,R.R. #3,P0J1H0,Englehart,467501 Chamberlain Road 5,www.twpofchamberlain.com,Contracting Municipality,346,163,0,0,01/01/2006,12/31/2006,,0,0,Nil,761,5390,0,0,0,0,0,0,6151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6151,0,6151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Champlain Twp,2006,67,Champlain Twp,Township of Champlain,P.O. Box 520,K0B1R0,Vankleek Hill,94 Main Street East,www.champlaintwplibrary.ca,Public or Union Library,8336,3763,1077,456,01/01/2006,12/31/2006,SOLS,1451,13225,Surplus,15263,94997,4086,10500,12217,3917,0,0,140980,0,0,0,0,0,19517,0,51884,0,20982,1041,797,665,0,0,23352,0,118238,7899,87,46,0,165,145,0,0,0,0,0,0,0,0,0,0,12997,4596,0,12997,4596,0,0,0,0,0,0,0,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,2,49,2,33,12,12,7,5,7,7,Yes,SIRS Mandarin,0,1,30.5,0,0,0,0,0,0,0,0,0,27028,7,1686,408,196,437,321,522,338,55,0,0,34,0,297,0
